x,y
-1.06483784715269,-0.01858712325254722
-1.0646354384873122,-0.02786583923928418
-1.0646020088824049,-0.037151157283160735
-1.0647373234674495,-0.04644890325553607
-1.0647913997937057,-0.055751827283909434
-1.064265124836186,-0.06502872732532637
-1.0644062687770293,-0.07435295655060407
-1.064465549570679,-0.08368457085674053
-1.0636958699162822,-0.09295757067247466
-1.0635920303957165,-0.10229532027814091
-1.063406049261536,-0.11163830158753162
-1.0646283368764138,-0.12115541151778945
-1.063532115188298,-0.13042840711819187
-1.064338150016358,-0.13995224997751676
-1.0643159110568743,-0.14939574684539622
-1.0629736036848938,-0.15866494752612703
-1.064513748457935,-0.16839083096210378
-1.0649785166107022,-0.17799071894520532
-1.065849166477717,-0.18769820125544115
-1.0641730180199058,-0.19697930894938556
-1.0658518959107957,-0.20691245317282972
-1.066948253542847,-0.21679021459696393
-1.0650185439425366,-0.2260797955184145
-1.0649606420131228,-0.23578453658649132
-1.0657888106826416,-0.24573008265916496
-1.0636069515533408,-0.25500846085455553
-1.064983182203939,-0.265173524992114
-1.0652945849161872,-0.27513182738391073
-1.0652715002690685,-0.2850509938907377
-1.0627470026771653,-0.29432337097877653
-1.0627855806068514,-0.3043304481970675
-1.0641686534983956,-0.3147859770995802
-1.06138507527793,-0.32404761447106656
-1.0623361929357948,-0.3344859237583716
-1.0629479188456592,-0.34488817693749585
-1.0627474591033077,-0.3550887461500122
-1.059612720441011,-0.36433646832635924
-1.0599330603971608,-0.3748067398064016
-1.0622656265222334,-0.3860786830046286
-1.0588608474841197,-0.3953210295778276
-1.06097822057944,-0.406680859274915
-1.0622795820978752,-0.41783289811718993
-1.0630031252865662,-0.4288513028941112
-1.0592255805732522,-0.4380984522025166
-1.060201319550321,-0.4493610811756965
-1.061519552180181,-0.46087298792169556
-1.0574630140630945,-0.4701059928838166
-1.0587872849437738,-0.48178831113077797
-1.0597613244564232,-0.4934237573392426
-1.0610639706854128,-0.5053275552980968
-1.056620055034366,-0.5145549021527431
-1.0581385554498044,-0.5267512642732852
-1.0597470781193832,-0.5391262888819676
-1.0550086768255433,-0.548340876434567
-1.0563729136226219,-0.560796058705377
-1.0586986659810897,-0.5739121398965141
-1.0536571667149122,-0.5831162703106804
-1.0559365490597614,-0.5964565911126589
-1.0574131449746664,-0.6095060887402464
-1.0598194990118415,-0.6232599903164255
-1.0543479203331636,-0.6324720143248033
-1.056046981320975,-0.6460718695399675
-1.0573764357948616,-0.6596167210751401
-1.0515881228275659,-0.6688060747512395
-1.052222851168965,-0.6821604960123655
-0.5978251188935626,-0.410158703175481
-0.5942281322688656,-0.4153528155567868
-0.5830509193969737,-0.4151501630208987
-0.5794109961926402,-0.42021533760321916
-0.5692921544157716,-0.42049558516577873
-0.5612107714873813,-0.42213450205388403
-0.5583046952581713,-0.42761713834915777
-0.5545570694990214,-0.4324661910784469
-0.5523337046049545,-0.43852602685754655
-0.5481023600213845,-0.4430083153342548
-0.5442209968003403,-0.44776787642477195
-0.5351234098175235,-0.44815952022638383
-0.5272022241085695,-0.449399984071428
-0.5251543182475802,-0.455615484136229
-0.5211639624909138,-0.4601745881288323
-0.5201092752636238,-0.46737231441101074
-0.5198909604944499,-0.47542998090419636
-0.5157281331644715,-0.47994246551966546
-0.5166087056367975,-0.4892317238833449
-0.5182662580003844,-0.49943981597915055
-0.8982761621107662,-0.8963599010037088
-0.8904308158491524,-0.9041538020326182
-0.8800837237530003,-0.9093639322385298
-0.8721257459627485,-0.9169988033253851
-0.8557370975996819,-0.9156143235352026
-0.838762992036033,-0.9132779789537712
-0.8307724746748332,-0.9205526160811107
-0.814093580665446,-0.918030847650927
-0.7985077972243741,-0.9164199587616645
-0.7825247658187877,-0.9140381146408326
-0.7745297597590238,-0.9208226405685002
-0.7583541054903259,-0.9177087504439174
-0.742607267482396,-0.9147717765419172
-0.7346073837112911,-0.9212084176081862
-0.7200770591511163,-0.9193090305286826
-0.7059409721737173,-0.9176232509025634
