x,y
-2.0584363461456925,-0.03593073835198372
-2.0567954696328705,-0.053834702314918874
-2.055248914557733,-0.07172152132319884
-2.0545458645597474,-0.08962905685151827
-2.0516896684912864,-0.1074252178032888
-2.050675617388565,-0.1253003809331648
-2.0502538371722223,-0.14321827947154736
-2.048927925572485,-0.16107957109281726
-2.0474464138990687,-0.17892862997870526
-2.0455606997009665,-0.1967401794524871
-2.0447630175799425,-0.21466294139490902
-2.042814717189613,-0.23247367099194055
-2.041952014192738,-0.25041890585108373
-2.040683622347231,-0.2683341421477513
-2.0385154376270074,-0.28614204964552326
-2.0359444770020683,-0.30389562119869984
-1.7679778783867723,-0.29548356961674893
-1.7653357846378586,-0.3108792142544836
-1.7480559950935135,-0.3235666156609037
-1.7368257265558324,-0.3371677370881428
-1.7340665393256256,-0.3523401026596462
-1.730930262718581,-0.3674380714568727
-1.7364496874736217,-0.3844536302231538
-1.7466756237503485,-0.4027165054660412
-1.7430998682935368,-0.4179224420074891
-2.0223893940088082,-0.5223190820023367
-2.0177609048372585,-0.5399231568782779
-2.01996625223004,-0.5594212687705049
-2.023186203440423,-0.5793427906008777
-2.0082316728156595,-0.5940441557749333
-2.002978680324552,-0.6115221311413446
-1.991135301498216,-0.6269265182512579
-0.8047342085210715,-0.44535701467989003
-0.800822633204751,-0.45235287888508896
-0.7451922741125304,-0.43823361429025903
-0.7413450358211504,-0.4447108768112664
-0.7165423354844975,-0.43836860904798947
-0.7126950086644901,-0.4445961994495338
-0.6895970988190635,-0.43858115055626856
-0.6672888797856628,-0.4326061848138176
-0.6461814935416819,-0.42696574406898397
-0.6424362075138755,-0.43258061500641526
-0.6225626856150847,-0.4271307707008385
-0.6038587117501708,-0.4220843856151254
-0.6001575708694546,-0.4273306243001421
-0.5822443377792229,-0.4222702064254795
-0.5652703134163404,-0.41752493754419845
-0.5490235454678121,-0.412967449587029
-0.5454039353556648,-0.41773617893955006
-0.5295202161943847,-0.4129414330674679
-0.5155244722458037,-0.40930129136964116
-0.5119380824952708,-0.41377823564348504
-0.4988531795256228,-0.41044066685630304
-0.48471601006185727,-0.40594391972020855
-0.4714569163794392,-0.40188132944532584
-0.46793686043026034,-0.40597453320303617
-0.45482380683219764,-0.4015979097630779
-0.4420092335579033,-0.3971912986444726
-0.43853116656872076,-0.4010280616331039
-0.42788231808781313,-0.398192151037538
-0.41640911549075404,-0.39434207590668535
-0.4129568498295678,-0.3979558574427897
-0.40161934981484443,-0.3938377176633818
-0.3918012858987729,-0.39096546992420816
-0.38153800246405556,-0.38741812323603064
-0.3781473989827261,-0.3907282868933204
-0.36869799731191016,-0.3876684341548253
-0.3601845565615299,-0.3853872176734701
-0.35681246201511585,-0.3885113760010588
-0.34738346793961017,-0.3849245972193548
-0.3378786834266004,-0.38101645992068295
-0.32929005112819026,-0.37791487587782213
-0.32598424664707404,-0.38077009089435515
-0.3175040910495873,-0.3774741406999581
-0.30910652693068147,-0.3740597730399357
-0.3058350837439956,-0.3767392471579508
-0.29864371038406123,-0.3745035865031014
-0.291977304083638,-0.3727620105963926
-0.2853641704002614,-0.3709329930624333
-0.2821208767448355,-0.3734056855421593
-0.27587692856049945,-0.3718345328858979
-0.2695348015870027,-0.3699811433938447
-0.2663004037877449,-0.3723159285822265
-0.2989284134133187,-0.4337134950548871
-0.2951375103714497,-0.4363020079145546
-0.2898032582377937,-0.4365662149331713
-0.2829860509528071,-0.4344664708678541
-0.2769007607935554,-0.4333347563540719
-0.2731139946458923,-0.4357313258431808
-0.2672117318149016,-0.43468715722570794
-0.2608323300687385,-0.4327170379848749
-0.25705155710125926,-0.4349736042144501
-0.2508703984730942,-0.4330869618891075
-0.24548230444518684,-0.4324303313333801
-0.23976029259939483,-0.4310575098789592
