x,y
-0.30395368801228734,-0.0053056197028096
-0.3033960888890438,-0.00794110954151788
-0.3028156772126275,-0.010567285011741714
-0.30271209143294586,-0.013205740363698018
-0.30308482663522857,-0.015869336388530796
-0.30243596362849356,-0.018479442155164883
-0.3022634425734731,-0.021114288098212357
-0.3018187243308118,-0.02372793598847775
-0.30209861408579003,-0.026400735457538897
-0.30235477344004796,-0.029080208860879593
-0.3020898761582257,-0.03171394475751918
-0.30254723291682406,-0.0344300759597961
-0.3014912793534241,-0.03697399144277913
-0.30115762528919704,-0.03959990277193507
-0.3010486556270411,-0.04225755555936712
-0.3016580347403111,-0.04502704120496145
-0.30199499102831967,-0.04777128295366617
-0.30156722593238133,-0.050401173842304636
-0.30136275271956153,-0.05307059234073396
-0.3003971892379008,-0.05560376907180019
-0.2999012294038613,-0.05821943867020522
-0.2991374891077494,-0.06078090501795988
-0.3003083384547663,-0.06374879398718863
-0.2997414029983539,-0.06636338002891261
-0.30012612746196726,-0.0691975909018665
-0.2999979299953017,-0.07192695598306077
-0.2993597385595664,-0.07453852646788234
-0.2986988130897076,-0.0771444363337697
-0.29922271969113956,-0.0800676011900302
-0.30044106952176775,-0.08320590708734975
-0.29970457198048267,-0.08582091099264824
-0.29918505703160214,-0.08850031449590007
-0.29911978823507773,-0.0913231739133755
-0.29926642870954556,-0.09422667562530371
-0.2984339363974728,-0.09683102477135566
-0.29876435206268886,-0.09982414755220638
-0.2997744253302067,-0.10307422071520106
-0.298864812691778,-0.10568266079546872
-0.29957723422175986,-0.10888084972227557
-0.2997880738623842,-0.11192455580543975
-0.2988013353553619,-0.11453277876754696
-0.299420447638742,-0.11777286836801393
-0.299310148844277,-0.12075180613104515
-0.30009466608091895,-0.12411993359632577
-0.2990016405454914,-0.1267303652534756
-0.30063773289634454,-0.13052591443781966
-0.3001741964708412,-0.13344550759068627
-0.2989999011438321,-0.13605627820512253
-0.2987094411571448,-0.13907880143112772
-0.297711831484239,-0.14178409232957825
-0.2964649639022779,-0.14437308828809955
-1.4104037634372,-0.7021121777483398
-1.4042317232749824,-0.7143763387798525
-1.4159209874054854,-0.7359250897653123
-1.409454078545065,-0.7482360461739928
-1.4145286695140866,-0.7668047592309888
-1.4182921757243825,-0.7849130341871352
-1.411398276338535,-0.7972427939507953
-1.4154434216011693,-0.815879193325055
-1.4209941676579085,-0.8356600458851058
-1.427378635567946,-0.8562420652914833
-1.4198628015293262,-0.8686482996493631
-1.4262385034422949,-0.8897217048387462
-1.4329865917170999,-0.9113740605975089
-1.4249901025391887,-0.9238270715000372
-1.4316945124617146,-0.9459950786307474
-1.4395713443529234,-0.9693268377504232
-1.4471490293859703,-0.9928668944074326
-1.438441841383769,-1.0054402280690224
-1.4459174269859116,-1.0295376193708736
-1.4538905789397103,-1.0544279008887931
-1.4446466677865435,-1.0670576455635514
-1.4536737500911288,-1.093432050523853
-1.46274638932428,-1.120347778633977
-1.452927689796417,-1.13305219332304
-1.4625779909440582,-1.1612156020728874
-1.4741794834969242,-1.1915178935898292
-1.4853622611721065,-1.2221092337797792
-1.4746559129823988,-1.2350068682036388
-1.4878100394234397,-1.2682454235635234
-1.501816785652774,-1.3029522144317944
-1.4904053146853726,-1.3159901704491346
-1.5062157423900335,-1.3534916045600531
-1.5240663374271308,-1.3937284637735965
-1.5411448704426902,-1.4342069421436119
-1.5285881000905166,-1.4475826348939154
-1.5466980800089813,-1.4905130182224176
-1.5705993658780741,-1.5401679971499036
-1.5571180902056403,-1.5537963446654435
-1.5859702508624693,-1.6104126302731796
-1.578482983680146,-1.6309987950803655
-1.56420987285286,-1.6446923946413259
-1.5117509821146766,-1.6175304970711162
-1.4536303200237406,-1.5827695945366336
-1.4004211004114482,-1.5517621814607279
-1.3868452502471296,-1.5639070874436065
-1.3371967623815846,-1.5346547724362747
-1.2884913064331645,-1.5050388382672666
-1.2753268722160476,-1.516210117513519
-1.2284635945687095,-1.4866033983010791
-1.1853669658732156,-1.4601799533986495
-1.1454763105142756,-1.4364440690555778
-1.132915068914273,-1.4463716631977102
-1.0951155061358053,-1.4234950094479826
-1.0602138606281306,-1.4032633388106523
-1.0479450066557405,-1.4124491818622449
-1.0136628704816346,-1.3914201269316404
-0.9808464997093357,-1.371326404848334
-0.9688589705846222,-1.3798218217378715
-0.9386380303602341,-1.361864454738494
-0.9092252156109601,-1.3441083334962645
-0.8800561598091866,-1.3257366012816423
-0.8684697455379335,-1.3333554220391386
-0.839990641547198,-1.314540050202084
-0.8134999850374037,-1.2978735399968893
-0.8021589078074961,-1.3049134216893465
-0.7766892955450656,-1.2885162330691489
-0.7525849011389465,-1.2734977006843404
-0.7294288442663642,-1.259240324886252
-0.7184276245568543,-1.2655490440678279
-0.6952197902329995,-1.2499138549898714
-0.6735360321389966,-1.236167183453042
-0.6627380032990078,-1.2419897064867385
-0.6427439726788172,-1.2302130780291076
-0.6224370424658562,-1.2170706979635502
-0.6118073683025332,-1.2224486491324917
-0.5927761085269891,-1.2106694919989978
-0.5743210930130034,-1.199329058226409
-0.5558973961130101,-1.18730748228456
-0.5455296170667865,-1.192106710574641
-0.5274671047772062,-1.1796985258972026
-0.5097628587875009,-1.1672963448409768
-0.4995712165542309,-1.171694298214699
-0.4830988482911761,-1.161000381006286
-0.4675094261616431,-1.1517308766880878
-0.4522106616662861,-1.1425112938342419
-0.4422371915741008,-1.1464086555204065
-0.4269536805226156,-1.1361776396160128
-0.41205425314081584,-1.126237902840951
-0.40222412065194607,-1.1297859434834494
-0.38761941186153315,-1.1195461854694237
-0.37354301750555197,-1.1100865475552417
-0.3599719267884662,-1.1014181345123277
-0.35036006128429026,-1.1045132514213152
-0.33704604528690274,-1.0955770386967056
-0.3242003783517979,-1.08745192843446
-0.3147115782233177,-1.0902358481133627
-0.3025765458360028,-1.0835462306288335
-0.2904519372013409,-1.0762459274423661
-0.281062072100804,-1.0787361752470772
-0.26854383724067055,-1.0687788374010125
-0.2565735698207462,-1.0601441034122425
-0.24551132165471526,-1.0545480894190027
-0.23631224661428596,-1.0566475306638552
-0.22520758355391085,-1.0498669667010772
-0.2139876677685028,-1.0417493112250171
-0.2049013233742989,-1.0435745287588527
-0.1940964062739327,-1.0362285711141095
-0.18347911213790757,-1.0290204563185876
-0.17291881783706706,-1.0212135967223173
-0.1640129892798648,-1.0226817036791962
-0.15378445544469194,-1.0154207203930474
-0.14362448895853186,-1.007564945372112
-0.13483871253133808,-1.0087782881159753
-0.1249900207780483,-1.0014804779328006
-0.11545161710753027,-0.9955781730591577
-0.10597238748966059,-0.9890892078704443
-0.09734904570048356,-0.9899751367268004
-0.08811629766787003,-0.9840627368372235
-0.07905441710618849,-0.9788127430846446
-0.07052165063521026,-0.9794644882182155
-0.061573250292912884,-0.9735548061924016
-0.05273323532968369,-0.9675640396250105
-0.04400233509623589,-0.9614936290015149
-0.035621825259846474,-0.9618405739360245
-0.02708296217942207,-0.9566167184487087
-0.018637860472130518,-0.9513174430413637
-0.010346993096317337,-0.9514437382271226
-0.0020407592649162158,-0.9447478068374916
0.006151262591899276,-0.9384798281278587
0.014329316600330783,-0.9383905884652388
0.0223923717608099,-0.9334814380638694
0.030436348496418873,-0.9305023471414541
0.03832660920237758,-0.9249563045410051
0.046385592098645574,-0.9245871895763873
0.05414701510739631,-0.9191565174916395
0.061918586558076846,-0.9151576968069686
0.0698912846647077,-0.9145833640047812
0.07749792435457555,-0.9097049241827878
0.08497809038689666,-0.9042658568589015
0.09244606205743833,-0.8995119980731291
0.10028125814261708,-0.8986722307564502
0.10783983496551214,-0.8955303389942242
0.11563974876679455,-0.8945565753878576
0.12298614591974022,-0.8902954471794913
0.1301943547638346,-0.8854797546223677
0.13732802232482835,-0.8806063832855282
0.1449967631241892,-0.8793762145307178
0.152311924082386,-0.8761087863456636
0.15971608208435048,-0.8735186279916027
0.16732220725765617,-0.872093629883359
0.17432469032336917,-0.8676611582084484
0.18105716183304552,-0.862194452001427
0.18792170007667863,-0.8576534681808484
0.19538849892063764,-0.8559832774837874
0.20249391874832504,-0.8527886498187277
0.2097980169772571,-0.8505061842903352
0.21720170087066124,-0.8486456260316123
0.2244607092747731,-0.8462373667618428
0.23136323400155376,-0.8425616098873524
0.23835539194828553,-0.8393110039130808
0.24566043221936723,-0.837202010390681
0.25309177846831454,-0.8355079871729898
0.26148150646393503,-0.8368500289174924
0.2687642226933405,-0.8345395986541928
0.27492463086452507,-0.8288437869518852
0.2759176013274435,-0.8081988802518316
0.28295009186420494,-0.8057637360148708
0.28121812846915606,-0.7790471177743815
0.2799988922218848,-0.7550020961505696
0.27918326624365936,-0.7331418405318763
0.2855615557954394,-0.7306810879861564
0.28428995842003085,-0.7091369524680797
0.28333045331879536,-0.689290502489222
0.289326447345493,-0.6867952747843522
