x,y,timestamp
4.900313113535777,-10.61645446589544,1731213716.0538962
7.9039583169053484,-5.2663874392905115,1731213716.549855
9.872381103383944,-6.8613461873777055,1731213717.0481286
9.885961196925816,-2.741967889482181,1731213717.5473933
6.065279023502091,-8.014805092011237,1731213718.0449495
6.100603047051356,-9.904729935824058,1731213718.5482507
5.7651123909772535,-10.205622273724334,1731213719.050729
3.2491968653550134,-9.86981218042151,1731213719.560753
5.40489513193798,-2.4491836096042703,1731213720.0507474
9.658161820485502,-1.5801044991699635,1731213720.5559916
10.212642350715818,-4.023261081827659,1731213721.066851
8.44628810312257,-8.481817890140281,1731213721.5579486
7.349602611526396,-9.611826570932614,1731213722.0513341
9.412761014790515,-7.424799726311358,1731213722.554697
10.59338965740321,-5.720635255564979,1731213723.0543416
11.222924005610052,-4.7793436008251255,1731213723.5604112
10.995473621776625,-4.570162075693835,1731213724.0499344
7.572955589930417,-9.375308991728845,1731213724.5462852
6.6140331207321905,-2.8734455809159076,1731213725.0450082
8.890920718599409,-2.3199346546389634,1731213725.5530145
9.614811185346431,-2.314444637031432,1731213726.051957
5.9425279374213025,-10.335480181176436,1731213726.5462127
9.077539831380982,-7.8777317474340744,1731213727.049516
2.6918293492456797,-1.7243639907499333,1731213727.534895
5.238244535012374,-7.850491021380515,1731213728.0477698
6.74122032044125,-6.800773263247731,1731213728.54025
5.528302449105414,-9.437104185440358,1731213729.0348692
8.563915880939625,-10.152639018515135,1731213729.542239
10.21028145158436,-6.306250339641064,1731213730.0409935
6.100367916609462,-4.483550904261351,1731213730.5319648
10.23679599257633,-1.960652695035749,1731213731.0414186
10.638348945997613,-5.065043239200058,1731213731.5310638
6.97155353013833,-10.144191969731386,1731213732.0503075
6.421605801541787,-9.07503467517714,1731213732.5598094
9.309775611273368,-4.169934522245635,1731213733.052368
12.691622703510582,-3.3841179894821707,1731213733.5289555
12.482244697465823,-2.886335208192205,1731213734.0385723
12.542776177897903,-1.2681304458480784,1731213734.5394702
11.497891500081778,-7.726629269324082,1731213735.043832
13.34480954004357,-1.3192850966165293,1731213735.5500484
12.136971754158614,-6.2318469665023954,1731213736.03151
6.818454050367328,-1.9361870611148198,1731213736.5272315
6.100166723873751,-10.194041368984633,1731213737.0316916
5.075922391438469,-10.300219888170977,1731213737.538523
7.2632330747469,-10.357711823019308,1731213738.048846
7.469446816841724,-10.102553964373922,1731213738.5450838
7.351237075184084,-10.111889182339986,1731213739.0353522
11.518172499051497,-4.931470755631029,1731213739.538607
3.8313505768187293,-6.1091932279498895,1731213740.0267222
7.9479237108018905,-7.306994530481319,1731213740.5350442
10.96971522811914,-6.20482221698958,1731213741.0414772
3.7704759743665153,-10.06603027815432,1731213741.5417767
1.0774737576579356,-10.473846254186686,1731213742.0400503
10.251917518883264,-5.416320521439582,1731213742.5411525
2.0197144930175908,-4.834649433708201,1731213743.033802
5.430131514656404,-10.365515673419157,1731213743.5340374
9.92101321902111,-3.8399962696144465,1731213744.030058
9.427428663188948,-4.219288069817351,1731213744.525927
6.332700201633772,-3.579762926820894,1731213745.0265226
9.92566128497646,-2.9409186595349794,1731213745.528053
9.740749201433331,-3.1336586629346015,1731213746.0259767
7.140561588074982,-2.3953834125589863,1731213746.5259182
2.3227135518265345,-4.684686327005883,1731213747.0261977
6.723128589220932,-2.6686050917773096,1731213747.526044
3.7299367341364,-9.678503873648378,1731213748.0287232
9.718217018648756,-2.161406798717225,1731213748.5260007
6.878637196079487,-2.619605200204119,1731213749.0261083
10.66497000243169,-4.088432039021027,1731213749.526079
9.685436091851138,-4.76350435869184,1731213750.0263426
8.512816998131285,-5.767525252082011,1731213750.5261934
1.6802683446121447,-10.454995539114718,1731213751.026361
4.102555211836492,-3.15885538956528,1731213751.5260882
4.064547437612075,-3.213824982779261,1731213752.026297
3.716012349608644,-10.439574551356971,1731213752.525946
10.36306869830153,-1.3894803799987723,1731213753.026249
10.190660795877537,-3.43244836842882,1731213753.526395
2.085314970441401,-1.7292380490670316,1731213754.0264084
2.1412986104733394,-1.6910484815347888,1731213754.5264251
2.134936100392053,-1.644749327295176,1731213755.0264149
2.051153242609674,-1.613988206585284,1731213755.5264244
2.1082629916085236,-1.5533369010522242,1731213756.026319
2.016607992345549,-1.5112950216136498,1731213756.5264022
2.0757929676282303,-1.4784820143324957,1731213757.0264335
2.0272596082675567,-1.4506850996885092,1731213757.5263674
2.166107362551351,-1.4146358096051355,1731213758.0263777
2.0228889448286234,-1.3740362201168308,1731213758.5263636
2.1172654787652996,-1.3358485800046724,1731213759.0264382
2.021453396658323,-1.3150190509575674,1731213759.5264246
2.01050906604338,-1.2784782694877748,1731213760.0264637
1.9852813485435679,-1.2353801422232276,1731213760.5263865
2.006062855037953,-1.2040719242932418,1731213761.0262582
4.440937313459536,-0.6088400649230987,1731213761.5262637
4.388976056448401,-0.859152988259779,1731213762.0264723
2.787943537010999,-1.6379205916404875,1731213762.5265338
2.759242226042644,-1.0715031268960544,1731213763.0263844
2.7360314393753744,-1.0628716070560429,1731213763.5263765
2.7360314393753744,-1.0628716070560429,1731213764.0264163
4.713972249690461,-1.9517162564708572,1731213764.52639
4.713972249690461,-1.9517162564708572,1731213765.0262244
4.956271948432688,-1.497072878601316,1731213765.5264344
4.403636347764888,-2.8262705081812305,1731213766.0263278
4.773036191899036,-2.0355366231927894,1731213766.5264282
4.098738796028491,-1.5638165933719235,1731213767.0264244
4.147705513741801,-3.058614251056322,1731213767.5264115
4.2032854410322384,-1.6182239129302574,1731213768.0260963
4.710128804551576,-1.490301338688121,1731213768.5264394
4.710128804551576,-1.490301338688121,1731213769.026401
4.710128804551576,-1.490301338688121,1731213769.5262647
4.38817973965207,-1.0010316917742728,1731213770.026405
4.38817973965207,-1.0010316917742728,1731213770.5263803
4.38817973965207,-1.0010316917742728,1731213771.0263834
4.38817973965207,-1.0010316917742728,1731213771.5264075
4.577913680473731,-1.0713775750316776,1731213772.0264335
4.698917138903813,-1.069967274891829,1731213772.5265336
4.359539873200952,-3.42844034130304,1731213773.0264523
4.658912991259816,-1.095444605521679,1731213773.526397
4.729496742564306,-1.0824938481010506,1731213774.026571
4.631357770513529,-1.0990079689063696,1731213774.5595126
4.736412490991557,-1.104463750543601,1731213775.058973
4.655420794447844,-1.1167935916430793,1731213775.556924
4.655420794447844,-1.1167935916430793,1731213776.0595648
4.710948920951982,-1.1198646164941932,1731213776.5694351
4.61376190386707,-1.1589151407102376,1731213777.0553927
4.61376190386707,-1.1589151407102376,1731213777.5566177
4.688308769060303,-1.2507948217497016,1731213778.0642114
4.274032544641507,-2.360789251981939,1731213778.5550137
4.681859796165073,-1.0854858807035002,1731213779.0633364
4.525951694516522,-1.3672374512368506,1731213779.5698848
4.502272852283414,-1.3995036626284125,1731213780.0678248
4.146536032295999,-2.554871553184564,1731213780.5696943
4.255538013232606,-2.327421441532753,1731213781.0696523
4.196017110997148,-2.4122127757547727,1731213781.5652378
4.1348730789746195,-2.4641741186800727,1731213782.0704546
4.11481316729304,-2.5912916609682366,1731213782.5679955
4.138738314839441,-2.6034056265523042,1731213783.0691884
4.0232145681382345,-2.6879984970963453,1731213783.5648847
4.075299768385297,-2.6948514662146485,1731213784.0654886
4.152278474426038,-2.5689874906080736,1731213784.5644464
4.053075246414059,-2.6325704235156393,1731213785.0641546
3.944073263810235,-2.801280241808231,1731213785.5679183
4.002088333595085,-2.776460851049837,1731213786.0726473
8.848090318627888,-4.1831517184498574,1731213786.5687497
4.444074454322941,-1.7770584434464314,1731213787.0654747
4.461099556270158,-1.8383261600645433,1731213787.56471
4.467754553800887,-1.8494055480844867,1731213788.0618117
4.466183027108737,-1.879321505192476,1731213788.5619404
4.418451343284763,-1.9270148833620047,1731213789.0656493
4.328388079600712,-3.578775831923839,1731213789.5633526
4.4173643312019735,-2.0308548518092997,1731213790.0632164
8.725963586606786,-4.360252311394497,1731213790.5642946
4.45795285779576,-3.5285904182501127,1731213791.0637496
4.349771669446033,-2.1909004217913566,1731213791.5638688
4.350018262487149,-2.1950010955063073,1731213792.056592
4.356972894267982,-2.203718853353295,1731213792.5653183
4.410253453212275,-2.2214021858927007,1731213793.0624895
4.358675081686589,-2.243292604862462,1731213793.564019
4.3154540163989985,-2.34820430685423,1731213794.0550766
4.336842419259736,-2.335956712547528,1731213794.5571864
4.29010237090684,-2.4090015939687133,1731213795.0571086
1.6777168311488229,-2.098801324800143,1731213795.5513334
3.078560931408717,-3.873405791621055,1731213796.0645163
9.254025039494987,-4.48330008159216,1731213796.567387
4.343192102921543,-2.3787713010479727,1731213797.055693
1.65807467971387,-2.1031545308452966,1731213797.551761
3.53171811753083,-3.5096101612943054,1731213798.0587459
4.320085914244373,-2.3794327700859133,1731213798.5519419
3.5595877743705198,-3.4954186695559164,1731213799.0553029
4.366230165429397,-2.3649721872276177,1731213799.5500438
